"Date","State","Race","Cases","Deaths","Hospitalizations","Tests"
"2020-11-04","MP","Other",NA,NA,NA,NA
"2020-11-04","MP","Unknown",96,2,NA,NA
"2020-11-04","MS","Caucasian",48065,1595,NA,NA
"2020-11-04","MS","African_American",45303,1534,NA,NA
"2020-11-04","MS","Latino",3402,43,NA,NA
"2020-11-04","MS","Asian",454,8,NA,NA
"2020-11-04","MS","AIAN",1366,86,NA,NA
"2020-11-04","MS","NHPI",NA,NA,NA,NA
"2020-11-04","MS","Multiracial",NA,NA,NA,NA
"2020-11-04","MS","Other",6431,47,NA,NA
"2020-11-04","MS","Unknown",17254,84,NA,NA
"2020-11-04","MT","Caucasian",13819,148,639,NA
"2020-11-04","MT","African_American",122,NA,11,NA
"2020-11-04","MT","Latino",NA,NA,NA,NA
"2020-11-04","MT","Asian",71,NA,NA,NA
"2020-11-04","MT","AIAN",3848,90,290,NA
"2020-11-04","MT","NHPI",NA,NA,NA,NA
"2020-11-04","MT","Multiracial",NA,NA,NA,NA
"2020-11-04","MT","Other",1094,NA,NA,NA
"2020-11-04","MT","Unknown",17001,166,410,NA
"2020-11-04","NC","Caucasian",137158,2643,NA,NA
"2020-11-04","NC","African_American",51774,1260,NA,NA
"2020-11-04","NC","Latino",NA,NA,NA,NA
"2020-11-04","NC","Asian",4221,51,NA,NA
"2020-11-04","NC","AIAN",3848,63,NA,NA
"2020-11-04","NC","NHPI",367,7,NA,NA
"2020-11-04","NC","Multiracial",NA,NA,NA,NA
"2020-11-04","NC","Other",32074,275,NA,NA
"2020-11-04","NC","Unknown",53360,208,NA,NA
"2020-11-04","ND","Caucasian",26327,NA,NA,NA
"2020-11-04","ND","African_American",1778,NA,NA,NA
"2020-11-04","ND","Latino",NA,NA,NA,NA
"2020-11-04","ND","Asian",736,NA,NA,NA
"2020-11-04","ND","AIAN",2066,NA,NA,NA
"2020-11-04","ND","NHPI",NA,NA,NA,NA
"2020-11-04","ND","Multiracial",619,NA,NA,NA
"2020-11-04","ND","Other",108,NA,NA,NA
"2020-11-04","ND","Unknown",16667,454,NA,NA
"2020-11-04","NE","Caucasian",44723,516,2331,NA
"2020-11-04","NE","African_American",2945,42,231,NA
"2020-11-04","NE","Latino",NA,NA,NA,NA
"2020-11-04","NE","Asian",1756,19,116,NA
"2020-11-04","NE","AIAN",632,13,65,NA
"2020-11-04","NE","NHPI",113,0,7,NA
"2020-11-04","NE","Multiracial",NA,NA,NA,NA
"2020-11-04","NE","Other",2366,15,129,NA
"2020-11-04","NE","Unknown",23353,64,269,NA
"2020-11-04","NH","Caucasian",7643,430,580,NA
"2020-11-04","NH","African_American",422,9,34,NA
"2020-11-04","NH","Latino",1258,14,85,NA
"2020-11-04","NH","Asian",304,4,26,NA
"2020-11-04","NH","AIAN",15,0,NA,NA
"2020-11-04","NH","NHPI",6,0,NA,NA
"2020-11-04","NH","Multiracial",110,0,NA,NA
"2020-11-04","NH","Other",159,1,7,NA
"2020-11-04","NH","Unknown",1646,26,0,NA
"2020-11-04","NJ","Caucasian",63299,8777,13838,NA
"2020-11-04","NJ","African_American",24308,2886,7201,NA
"2020-11-04","NJ","Latino",48924,3240,9908,NA
"2020-11-04","NJ","Asian",8000,888,1741,NA
"2020-11-04","NJ","AIAN",NA,NA,NA,NA
"2020-11-04","NJ","NHPI",NA,NA,NA,NA
"2020-11-04","NJ","Multiracial",NA,NA,NA,NA
"2020-11-04","NJ","Other",21343,329,1805,NA
"2020-11-04","NJ","Unknown",79383,271,3465,NA
"2020-11-04","NM","Caucasian",7065,257,641,NA
"2020-11-04","NM","African_American",819,12,49,NA
"2020-11-04","NM","Latino",21643,288,1469,NA
"2020-11-04","NM","Asian",391,6,45,NA
"2020-11-04","NM","AIAN",10803,473,1808,NA
"2020-11-04","NM","NHPI",NA,NA,8,NA
"2020-11-04","NM","Multiracial",NA,NA,NA,NA
"2020-11-04","NM","Other",NA,NA,57,NA
"2020-11-04","NM","Unknown",9530,23,819,NA
"2020-11-04","NV","Caucasian",23813,653,NA,195969
"2020-11-04","NV","African_American",6222,151,NA,40516
"2020-11-04","NV","Latino",34277,312,NA,51201
"2020-11-04","NV","Asian",5828,150,NA,24697
"2020-11-04","NV","AIAN",422,13,NA,4269
"2020-11-04","NV","NHPI",NA,NA,NA,NA
"2020-11-04","NV","Multiracial",NA,NA,NA,NA
"2020-11-04","NV","Other",7710,5,NA,84554
"2020-11-04","NV","Unknown",25821,530,NA,422337
"2020-11-04","NY","Caucasian",NA,10213,12408,NA
"2020-11-04","NY","African_American",NA,7919,15759,NA
"2020-11-04","NY","Latino",NA,8156,17400,NA
"2020-11-04","NY","Asian",NA,2130,3957,NA
"2020-11-04","NY","AIAN",NA,NA,NA,NA
"2020-11-04","NY","NHPI",NA,NA,NA,NA
"2020-11-04","NY","Multiracial",NA,NA,NA,NA
"2020-11-04","NY","Other",NA,2255,NA,NA
"2020-11-04","NY","Unknown",515815,3189,40471,NA
"2020-11-04","OH","Caucasian",136237,4215,12344,NA
"2020-11-04","OH","African_American",36380,908,4914,NA
"2020-11-04","OH","Latino",NA,NA,NA,NA
"2020-11-04","OH","Asian",4851,51,368,NA
"2020-11-04","OH","AIAN",261,4,26,NA
"2020-11-04","OH","NHPI",277,3,40,NA
"2020-11-04","OH","Multiracial",6707,79,652,NA
"2020-11-04","OH","Other",13732,40,682,NA
"2020-11-04","OH","Unknown",31764,128,775,NA
"2020-11-04","OK","Caucasian",74249,1011,NA,NA
"2020-11-04","OK","African_American",8575,83,NA,NA
"2020-11-04","OK","Latino",NA,NA,NA,NA
"2020-11-04","OK","Asian",3417,25,NA,NA
"2020-11-04","OK","AIAN",12686,123,NA,NA
"2020-11-04","OK","NHPI",NA,NA,NA,NA
"2020-11-04","OK","Multiracial",NA,NA,NA,NA
"2020-11-04","OK","Other",4931,44,NA,NA
"2020-11-04","OK","Unknown",23914,106,NA,NA
"2020-11-04","OR","Caucasian",20604,474,1869,NA
"2020-11-04","OR","African_American",1476,20,127,NA
"2020-11-04","OR","Latino",NA,NA,NA,NA
"2020-11-04","OR","Asian",1290,20,110,NA
"2020-11-04","OR","AIAN",1110,14,101,NA
"2020-11-04","OR","NHPI",685,7,88,NA
"2020-11-04","OR","Multiracial",932,17,55,NA
"2020-11-04","OR","Other",15135,75,757,NA
"2020-11-04","OR","Unknown",5817,78,205,NA
"2020-11-04","PA","Caucasian",90395,6479,NA,NA
"2020-11-04","PA","African_American",26002,1728,NA,NA
"2020-11-04","PA","Latino",NA,NA,NA,NA
"2020-11-04","PA","Asian",4417,173,NA,NA
"2020-11-04","PA","AIAN",NA,NA,NA,NA
"2020-11-04","PA","NHPI",NA,NA,NA,NA
"2020-11-04","PA","Multiracial",NA,NA,NA,NA
"2020-11-04","PA","Other",2233,404,NA,NA
"2020-11-04","PA","Unknown",94619,106,NA,NA
"2020-11-04","PR","Caucasian",NA,NA,NA,NA
"2020-11-04","PR","African_American",NA,NA,NA,NA
"2020-11-04","PR","Latino",NA,NA,NA,NA
"2020-11-04","PR","Asian",NA,NA,NA,NA
"2020-11-04","PR","AIAN",NA,NA,NA,NA
"2020-11-04","PR","NHPI",NA,NA,NA,NA
"2020-11-04","PR","Multiracial",NA,NA,NA,NA
"2020-11-04","PR","Other",NA,NA,NA,NA
"2020-11-04","PR","Unknown",69020,850,NA,NA
"2020-11-04","RI","Caucasian",11097,803,1306,94568
"2020-11-04","RI","African_American",3022,63,338,11374
"2020-11-04","RI","Latino",11370,114,981,28686
"2020-11-04","RI","Asian",482,14,50,3769
"2020-11-04","RI","AIAN",94,1,5,3811
"2020-11-04","RI","NHPI",0,0,0,470
"2020-11-04","RI","Multiracial",233,0,12,136
"2020-11-04","RI","Other",428,0,59,13563
"2020-11-04","RI","Unknown",8396,219,681,290644
"2020-11-04","SC","Caucasian",75886,1974,NA,NA
"2020-11-04","SC","African_American",44937,1329,NA,NA
"2020-11-04","SC","Latino",NA,NA,NA,NA
"2020-11-04","SC","Asian",1723,27,NA,NA
"2020-11-04","SC","AIAN",NA,NA,NA,NA
"2020-11-04","SC","NHPI",NA,NA,NA,NA
"2020-11-04","SC","Multiracial",NA,NA,NA,NA
"2020-11-04","SC","Other",13230,101,NA,NA
"2020-11-04","SC","Unknown",45094,554,NA,NA
"2020-11-04","SD","Caucasian",32589,333,1816,NA
"2020-11-04","SD","African_American",1551,5,79,NA
"2020-11-04","SD","Latino",2115,6,92,NA
"2020-11-04","SD","Asian",897,7,44,NA
"2020-11-04","SD","AIAN",6297,75,619,NA
"2020-11-04","SD","NHPI",NA,NA,NA,NA
"2020-11-04","SD","Multiracial",NA,NA,NA,NA
"2020-11-04","SD","Other",1135,5,49,NA
"2020-11-04","SD","Unknown",5207,29,174,NA
"2020-11-04","TN","Caucasian",155188,2441,NA,NA
"2020-11-04","TN","African_American",44059,811,NA,NA
"2020-11-04","TN","Latino",NA,NA,NA,NA
"2020-11-04","TN","Asian",2331,27,NA,NA
"2020-11-04","TN","AIAN",339,4,NA,NA
"2020-11-04","TN","NHPI",190,3,NA,NA
"2020-11-04","TN","Multiracial",NA,NA,NA,NA
"2020-11-04","TN","Other",28513,139,NA,NA
"2020-11-04","TN","Unknown",39182,53,NA,NA
"2020-11-04","TX","Caucasian",17595,5626,NA,NA
"2020-11-04","TX","African_American",9533,1949,NA,NA
"2020-11-04","TX","Latino",22986,9925,NA,NA
"2020-11-04","TX","Asian",847,326,NA,NA
"2020-11-04","TX","AIAN",NA,NA,NA,NA
"2020-11-04","TX","NHPI",NA,NA,NA,NA
"2020-11-04","TX","Multiracial",NA,NA,NA,NA
"2020-11-04","TX","Other",273,96,NA,NA
"2020-11-04","TX","Unknown",875166,398,NA,NA
"2020-11-04","UT","Caucasian",65768,354,3047,683841
"2020-11-04","UT","African_American",2033,9,116,13404
"2020-11-04","UT","Latino",33618,127,1676,136422
"2020-11-04","UT","Asian",2616,28,147,17467
"2020-11-04","UT","AIAN",1817,40,196,12162
"2020-11-04","UT","NHPI",4035,29,411,15562
"2020-11-04","UT","Multiracial",NA,NA,NA,NA
"2020-11-04","UT","Other",11940,46,578,76206
"2020-11-04","UT","Unknown",11898,33,126,193202
"2020-11-04","VA","Caucasian",61090,2039,4515,NA
"2020-11-04","VA","African_American",36063,979,3759,NA
"2020-11-04","VA","Latino",40352,330,3290,NA
"2020-11-04","VA","Asian",5737,159,558,NA
"2020-11-04","VA","AIAN",233,7,12,NA
"2020-11-04","VA","NHPI",NA,NA,NA,NA
"2020-11-04","VA","Multiracial",1697,7,77,NA
"2020-11-04","VA","Other",4373,48,263,NA
"2020-11-04","VA","Unknown",36291,108,323,NA
"2020-11-04","VI","Caucasian",NA,NA,NA,NA
"2020-11-04","VI","African_American",NA,NA,NA,NA
"2020-11-04","VI","Latino",NA,NA,NA,NA
"2020-11-04","VI","Asian",NA,NA,NA,NA
"2020-11-04","VI","AIAN",NA,NA,NA,NA
"2020-11-04","VI","NHPI",NA,NA,NA,NA
"2020-11-04","VI","Multiracial",NA,NA,NA,NA
"2020-11-04","VI","Other",NA,NA,NA,NA
"2020-11-04","VI","Unknown",1388,23,NA,NA
"2020-11-04","VT","Caucasian",1800,55,NA,NA
"2020-11-04","VT","African_American",203,NA,NA,NA
"2020-11-04","VT","Latino",NA,NA,NA,NA
"2020-11-04","VT","Asian",83,2,NA,NA
"2020-11-04","VT","AIAN",3,NA,NA,NA
"2020-11-04","VT","NHPI",NA,NA,NA,NA
"2020-11-04","VT","Multiracial",NA,NA,NA,NA
"2020-11-04","VT","Other",40,1,NA,NA
"2020-11-04","VT","Unknown",138,0,NA,NA
"2020-11-04","WA","Caucasian",31429,1633,3001,NA
"2020-11-04","WA","African_American",4326,72,363,NA
"2020-11-04","WA","Latino",28461,339,1724,NA
"2020-11-04","WA","Asian",3742,169,404,NA
"2020-11-04","WA","AIAN",1163,61,124,NA
"2020-11-04","WA","NHPI",1675,41,222,NA
"2020-11-04","WA","Multiracial",1923,28,104,NA
"2020-11-04","WA","Other",1327,43,135,NA
"2020-11-04","WA","Unknown",37434,30,2658,NA
"2020-11-04","WI","Caucasian",190112,1796,NA,NA
"2020-11-04","WI","African_American",18798,262,NA,NA
"2020-11-04","WI","Latino",NA,NA,NA,NA
"2020-11-04","WI","Asian",5399,49,NA,NA
"2020-11-04","WI","AIAN",3286,27,NA,NA
"2020-11-04","WI","NHPI",NA,NA,NA,NA
"2020-11-04","WI","Multiracial",NA,NA,NA,NA
"2020-11-04","WI","Other",16582,40,NA,NA
"2020-11-04","WI","Unknown",23110,55,NA,NA
"2020-11-04","WV","Caucasian",19223,378,NA,NA
"2020-11-04","WV","African_American",1101,14,NA,NA
"2020-11-04","WV","Latino",NA,NA,NA,NA
"2020-11-04","WV","Asian",NA,NA,NA,NA
"2020-11-04","WV","AIAN",NA,NA,NA,NA
"2020-11-04","WV","NHPI",NA,NA,NA,NA
"2020-11-04","WV","Multiracial",NA,NA,NA,NA
"2020-11-04","WV","Other",5663,80,NA,NA
"2020-11-04","WV","Unknown",0,0,NA,NA
"2020-11-04","WY","Caucasian",8390,70,NA,NA
"2020-11-04","WY","African_American",126,1,NA,NA
"2020-11-04","WY","Latino",1470,5,NA,NA
"2020-11-04","WY","Asian",88,1,NA,NA
"2020-11-04","WY","AIAN",925,16,NA,NA
"2020-11-04","WY","NHPI",50,NA,NA,NA
"2020-11-04","WY","Multiracial",NA,NA,NA,NA
"2020-11-04","WY","Other",570,0,NA,NA
"2020-11-04","WY","Unknown",3421,12,NA,NA
"2020-11-01","AK","Caucasian",5063,31,114,NA
"2020-11-01","AK","African_American",574,3,21,NA
"2020-11-01","AK","Latino",NA,NA,NA,NA
"2020-11-01","AK","Asian",680,8,29,NA
"2020-11-01","AK","AIAN",3555,27,137,NA
"2020-11-01","AK","NHPI",623,7,61,NA
"2020-11-01","AK","Multiracial",833,2,23,NA
"2020-11-01","AK","Other",778,1,15,NA
"2020-11-01","AK","Unknown",4599,4,48,NA
"2020-11-01","AL","Caucasian",59056,1555,NA,NA
"2020-11-01","AL","African_American",38319,1046,NA,NA
"2020-11-01","AL","Latino",NA,NA,NA,NA
"2020-11-01","AL","Asian",628,9,NA,NA
"2020-11-01","AL","AIAN",NA,NA,NA,NA
"2020-11-01","AL","NHPI",NA,NA,NA,NA
"2020-11-01","AL","Multiracial",NA,NA,NA,NA
"2020-11-01","AL","Other",16739,74,NA,NA
"2020-11-01","AL","Unknown",79243,289,NA,NA
"2020-11-01","AR","Caucasian",67721,1290,NA,NA
"2020-11-01","AR","African_American",22837,347,NA,NA
"2020-11-01","AR","Latino",NA,NA,NA,NA
"2020-11-01","AR","Asian",1130,19,NA,NA
"2020-11-01","AR","AIAN",309,4,NA,NA
"2020-11-01","AR","NHPI",2487,47,NA,NA
"2020-11-01","AR","Multiracial",837,8,NA,NA
"2020-11-01","AR","Other",6557,81,NA,NA
"2020-11-01","AR","Unknown",11179,162,NA,NA
"2020-11-01","AS","Caucasian",NA,NA,NA,NA
"2020-11-01","AS","African_American",NA,NA,NA,NA
"2020-11-01","AS","Latino",NA,NA,NA,NA
"2020-11-01","AS","Asian",NA,NA,NA,NA
"2020-11-01","AS","AIAN",NA,NA,NA,NA
"2020-11-01","AS","NHPI",NA,NA,NA,NA
"2020-11-01","AS","Multiracial",NA,NA,NA,NA
"2020-11-01","AS","Other",NA,NA,NA,NA
"2020-11-01","AS","Unknown",NA,NA,NA,NA
"2020-11-01","AZ","Caucasian",65521,2540,7963,NA
"2020-11-01","AZ","African_American",7621,185,991,NA
"2020-11-01","AZ","Latino",75735,1793,7692,NA
"2020-11-01","AZ","Asian",2745,68,304,NA
"2020-11-01","AZ","AIAN",14631,639,2213,NA
"2020-11-01","AZ","NHPI",NA,NA,NA,NA
"2020-11-01","AZ","Multiracial",NA,NA,NA,NA
"2020-11-01","AZ","Other",8617,99,676,NA
"2020-11-01","AZ","Unknown",72603,657,1719,NA
"2020-11-01","CA","Caucasian",116385,5269,NA,NA
"2020-11-01","CA","African_American",27719,1308,NA,NA
"2020-11-01","CA","Latino",401503,8506,NA,NA
"2020-11-01","CA","Asian",36626,2060,NA,NA
"2020-11-01","CA","AIAN",1879,58,NA,NA
"2020-11-01","CA","NHPI",3514,82,NA,NA
"2020-11-01","CA","Multiracial",7562,142,NA,NA
"2020-11-01","CA","Other",63328,74,NA,NA
"2020-11-01","CA","Unknown",268018,168,NA,NA
"2020-11-01","CO","Caucasian",42337,1308,NA,NA
"2020-11-01","CO","African_American",3835,124,NA,NA
"2020-11-01","CO","Latino",38963,488,NA,NA
"2020-11-01","CO","Asian",1879,59,NA,NA
"2020-11-01","CO","AIAN",582,13,NA,NA
"2020-11-01","CO","NHPI",395,5,NA,NA
"2020-11-01","CO","Multiracial",1670,49,NA,NA
"2020-11-01","CO","Other",1077,12,NA,NA
"2020-11-01","CO","Unknown",19179,42,NA,NA
"2020-11-01","CT","Caucasian",23943,3373,NA,NA
"2020-11-01","CT","African_American",8329,674,NA,NA
"2020-11-01","CT","Latino",13807,412,NA,NA
"2020-11-01","CT","Asian",994,50,NA,NA
"2020-11-01","CT","AIAN",77,2,NA,NA
"2020-11-01","CT","NHPI",NA,NA,NA,NA
"2020-11-01","CT","Multiracial",616,39,NA,NA
"2020-11-01","CT","Other",1183,22,NA,NA
"2020-11-01","CT","Unknown",22258,44,NA,NA
"2020-11-01","DC","Caucasian",3943,67,NA,NA
"2020-11-01","DC","African_American",8565,484,NA,NA
"2020-11-01","DC","Latino",NA,81,NA,NA
"2020-11-01","DC","Asian",285,8,NA,NA
"2020-11-01","DC","AIAN",40,NA,NA,NA
"2020-11-01","DC","NHPI",47,NA,NA,NA
"2020-11-01","DC","Multiracial",NA,NA,NA,NA
"2020-11-01","DC","Other",4366,0,NA,NA
"2020-11-01","DC","Unknown",123,6,NA,NA
"2020-11-01","DE","Caucasian",10018,463,NA,NA
"2020-11-01","DE","African_American",6488,183,NA,NA
"2020-11-01","DE","Latino",5379,50,NA,NA
"2020-11-01","DE","Asian",350,1,NA,NA
"2020-11-01","DE","AIAN",NA,NA,NA,NA
"2020-11-01","DE","NHPI",NA,NA,NA,NA
"2020-11-01","DE","Multiracial",NA,NA,NA,NA
"2020-11-01","DE","Other",1152,12,NA,NA
"2020-11-01","DE","Unknown",1739,23,NA,NA
"2020-11-01","FL","Caucasian",226055,8330,20471,NA
"2020-11-01","FL","African_American",114096,3029,NA,NA
"2020-11-01","FL","Latino",234602,4297,NA,NA
"2020-11-01","FL","Asian",NA,NA,NA,NA
"2020-11-01","FL","AIAN",NA,NA,NA,NA
"2020-11-01","FL","NHPI",NA,NA,NA,NA
"2020-11-01","FL","Multiracial",NA,NA,NA,NA
"2020-11-01","FL","Other",53716,678,NA,NA
"2020-11-01","FL","Unknown",178943,663,NA,NA
"2020-11-01","GA","Caucasian",127516,4075,NA,NA
"2020-11-01","GA","African_American",99081,3187,NA,NA
"2020-11-01","GA","Latino",46298,474,NA,NA
"2020-11-01","GA","Asian",6253,141,NA,NA
"2020-11-01","GA","AIAN",182,8,NA,NA
"2020-11-01","GA","NHPI",340,6,NA,NA
"2020-11-01","GA","Multiracial",NA,NA,NA,NA
"2020-11-01","GA","Other",9173,18,NA,NA
"2020-11-01","GA","Unknown",73139,72,NA,NA
"2020-11-01","GU","Caucasian",299,NA,NA,NA
"2020-11-01","GU","African_American",NA,NA,NA,NA
"2020-11-01","GU","Latino",NA,NA,NA,NA
"2020-11-01","GU","Asian",1132,NA,NA,NA
"2020-11-01","GU","AIAN",NA,NA,NA,NA
"2020-11-01","GU","NHPI",2481,NA,NA,NA
"2020-11-01","GU","Multiracial",NA,NA,NA,NA
"2020-11-01","GU","Other",288,NA,NA,NA
"2020-11-01","GU","Unknown",490,79,NA,NA
"2020-11-01","HI","Caucasian",1357,19,NA,NA
"2020-11-01","HI","African_American",218,5,NA,NA
"2020-11-01","HI","Latino",NA,NA,NA,NA
"2020-11-01","HI","Asian",3335,124,NA,NA
"2020-11-01","HI","AIAN",NA,NA,NA,NA
"2020-11-01","HI","NHPI",4257,58,NA,NA
"2020-11-01","HI","Multiracial",NA,NA,NA,NA
"2020-11-01","HI","Other",340,5,NA,NA
"2020-11-01","HI","Unknown",5647,8,NA,NA
"2020-11-01","IA","Caucasian",93871,1395,NA,NA
"2020-11-01","IA","African_American",5215,58,NA,NA
"2020-11-01","IA","Latino",NA,NA,NA,NA
"2020-11-01","IA","Asian",2607,31,NA,NA
"2020-11-01","IA","AIAN",888,5,NA,NA
"2020-11-01","IA","NHPI",824,13,NA,NA
"2020-11-01","IA","Multiracial",NA,NA,NA,NA
"2020-11-01","IA","Other",1303,8,NA,NA
"2020-11-01","IA","Unknown",24771,205,NA,NA
"2020-11-01","ID","Caucasian",35386,588,NA,NA
"2020-11-01","ID","African_American",491,5,NA,NA
"2020-11-01","ID","Latino",NA,NA,NA,NA
"2020-11-01","ID","Asian",452,5,NA,NA
"2020-11-01","ID","AIAN",947,13,NA,NA
"2020-11-01","ID","NHPI",160,NA,NA,NA
"2020-11-01","ID","Multiracial",0,NA,NA,NA
"2020-11-01","ID","Other",6023,14,NA,NA
"2020-11-01","ID","Unknown",21629,5,NA,NA
"2020-11-01","IL","Caucasian",135721,4944,NA,2500323
"2020-11-01","IL","African_American",49620,2332,NA,613416
"2020-11-01","IL","Latino",97098,1856,NA,553501
"2020-11-01","IL","Asian",8721,397,NA,285156
"2020-11-01","IL","AIAN",500,13,NA,6009
"2020-11-01","IL","NHPI",587,10,NA,8650
"2020-11-01","IL","Multiracial",NA,NA,NA,NA
"2020-11-01","IL","Other",14740,55,NA,248280
"2020-11-01","IL","Unknown",116552,468,NA,3592968
"2020-11-01","IN","Caucasian",106869,2775,NA,1114186
"2020-11-01","IN","African_American",14656,481,NA,131780
"2020-11-01","IN","Latino",NA,NA,NA,NA
"2020-11-01","IN","Asian",2217,22,NA,31247
"2020-11-01","IN","AIAN",NA,NA,NA,NA
"2020-11-01","IN","NHPI",NA,NA,NA,NA
"2020-11-01","IN","Multiracial",NA,NA,NA,NA
"2020-11-01","IN","Other",23612,561,NA,203646
"2020-11-01","IN","Unknown",34754,525,NA,229085
"2020-11-01","KS","Caucasian",57987,745,2734,370458
"2020-11-01","KS","African_American",5317,104,421,29697
"2020-11-01","KS","Latino",NA,NA,NA,NA
"2020-11-01","KS","Asian",1800,19,86,10954
"2020-11-01","KS","AIAN",623,12,32,3699
"2020-11-01","KS","NHPI",NA,NA,NA,NA
"2020-11-01","KS","Multiracial",NA,NA,NA,NA
"2020-11-01","KS","Other",4974,69,347,39138
"2020-11-01","KS","Unknown",14480,80,212,188836
"2020-11-01","KY","Caucasian",66782,1166,NA,NA
"2020-11-01","KY","African_American",9215,166,NA,NA
"2020-11-01","KY","Latino",NA,NA,NA,NA
"2020-11-01","KY","Asian",516,12,NA,NA
"2020-11-01","KY","AIAN",255,NA,NA,NA
"2020-11-01","KY","NHPI",107,NA,NA,NA
"2020-11-01","KY","Multiracial",4772,40,NA,NA
"2020-11-01","KY","Other",NA,NA,NA,NA
"2020-11-01","KY","Unknown",26995,105,NA,NA
"2020-11-01","LA","Caucasian",73588,3026,NA,NA
"2020-11-01","LA","African_American",64688,2563,NA,NA
"2020-11-01","LA","Latino",NA,NA,NA,NA
"2020-11-01","LA","Asian",9425,39,NA,NA
"2020-11-01","LA","AIAN",500,6,NA,NA
"2020-11-01","LA","NHPI",202,7,NA,NA
"2020-11-01","LA","Multiracial",NA,NA,NA,NA
"2020-11-01","LA","Other",15988,26,NA,NA
"2020-11-01","LA","Unknown",23329,259,NA,NA
"2020-11-01","MA","Caucasian",51326,7575,6660,NA
"2020-11-01","MA","African_American",13949,790,1552,NA
"2020-11-01","MA","Latino",38643,685,1996,NA
"2020-11-01","MA","Asian",3708,243,432,NA
"2020-11-01","MA","AIAN",NA,NA,NA,NA
"2020-11-01","MA","NHPI",NA,NA,NA,NA
"2020-11-01","MA","Multiracial",NA,NA,NA,NA
"2020-11-01","MA","Other",10981,664,1128,NA
"2020-11-01","MA","Unknown",41100,56,1531,NA
"2020-11-01","MD","Caucasian",39114,1800,NA,NA
"2020-11-01","MD","African_American",45026,1677,NA,NA
"2020-11-01","MD","Latino",30801,467,NA,NA
"2020-11-01","MD","Asian",2810,152,NA,NA
"2020-11-01","MD","AIAN",NA,NA,NA,NA
"2020-11-01","MD","NHPI",NA,NA,NA,NA
"2020-11-01","MD","Multiracial",NA,NA,NA,NA
"2020-11-01","MD","Other",6792,45,NA,NA
"2020-11-01","MD","Unknown",21602,11,NA,NA
"2020-11-01","ME","Caucasian",4758,132,389,NA
"2020-11-01","ME","African_American",1003,4,45,NA
"2020-11-01","ME","Latino",NA,NA,NA,NA
"2020-11-01","ME","Asian",135,0,12,NA
"2020-11-01","ME","AIAN",16,0,0,NA
"2020-11-01","ME","NHPI",4,0,0,NA
"2020-11-01","ME","Multiracial",46,0,0,NA
"2020-11-01","ME","Other",178,0,7,NA
"2020-11-01","ME","Unknown",575,11,35,NA
"2020-11-01","MI","Caucasian",107353,4343,NA,NA
"2020-11-01","MI","African_American",31383,2744,NA,NA
"2020-11-01","MI","Latino",NA,NA,NA,NA
"2020-11-01","MI","Asian",3589,95,NA,NA
"2020-11-01","MI","AIAN",987,25,NA,NA
"2020-11-01","MI","NHPI",NA,NA,NA,NA
"2020-11-01","MI","Multiracial",11598,109,NA,NA
"2020-11-01","MI","Other",11605,160,NA,NA
"2020-11-01","MI","Unknown",30891,223,NA,NA
"2020-11-01","MN","Caucasian",84081,1958,5259,NA
"2020-11-01","MN","African_American",19765,211,1820,NA
"2020-11-01","MN","Latino",19043,106,1262,NA
"2020-11-01","MN","Asian",7181,112,752,NA
"2020-11-01","MN","AIAN",1345,44,184,NA
"2020-11-01","MN","NHPI",180,2,9,NA
"2020-11-01","MN","Multiracial",1675,14,141,NA
"2020-11-01","MN","Other",2159,6,97,NA
"2020-11-01","MN","Unknown",15243,22,810,NA
"2020-11-01","MO","Caucasian",95291,1598,NA,NA
"2020-11-01","MO","African_American",20984,509,NA,NA
"2020-11-01","MO","Latino",NA,NA,NA,NA
"2020-11-01","MO","Asian",1538,21,NA,NA
"2020-11-01","MO","AIAN",398,3,NA,NA
"2020-11-01","MO","NHPI",19,0,NA,NA
"2020-11-01","MO","Multiracial",56,0,NA,NA
"2020-11-01","MO","Other",4416,43,NA,NA
"2020-11-01","MO","Unknown",62841,852,NA,NA
"2020-11-01","MP","Caucasian",NA,NA,NA,NA
"2020-11-01","MP","African_American",NA,NA,NA,NA
"2020-11-01","MP","Latino",NA,NA,NA,NA
"2020-11-01","MP","Asian",NA,NA,NA,NA
"2020-11-01","MP","AIAN",NA,NA,NA,NA
"2020-11-01","MP","NHPI",NA,NA,NA,NA
"2020-11-01","MP","Multiracial",NA,NA,NA,NA
"2020-11-01","MP","Other",NA,NA,NA,NA
"2020-11-01","MP","Unknown",96,2,NA,NA
"2020-11-01","MS","Caucasian",46854,1561,NA,NA
"2020-11-01","MS","African_American",44643,1507,NA,NA
"2020-11-01","MS","Latino",3364,42,NA,NA
"2020-11-01","MS","Asian",446,8,NA,NA
"2020-11-01","MS","AIAN",1358,86,NA,NA
"2020-11-01","MS","NHPI",NA,NA,NA,NA
"2020-11-01","MS","Multiracial",NA,NA,NA,NA
"2020-11-01","MS","Other",6392,47,NA,NA
"2020-11-01","MS","Unknown",17443,97,NA,NA
"2020-11-01","MT","Caucasian",13013,107,467,NA
"2020-11-01","MT","African_American",118,NA,10,NA
"2020-11-01","MT","Latino",NA,NA,NA,NA
"2020-11-01","MT","Asian",69,NA,NA,NA
"2020-11-01","MT","AIAN",3699,69,271,NA
"2020-11-01","MT","NHPI",NA,NA,NA,NA
"2020-11-01","MT","Multiracial",NA,NA,NA,NA
